24518001_4_10	TNF	24518001_4_45	ITGAL	9496	f
27021296_1_0	CCR5	27021296_1_8	T	9497	f
25552651_8_13	F11	25552651_8_7	F5	9498	f
23101757_8_11	ADAM10	23101757_8_13	ADAM12	9499	f
20981132_10_18	TLR4	20981132_10_23	TNF	9500	f
26101956_4_64	APOA5	26101956_4_70	CETP	9501	\N
20042191_6_51	CETP	20042191_6_60	LCAT	9502	f
25385496_7_19	CD36	25385496_7_29	ABCA1	9503	\N
16424368_5_20	CCR5	16424368_5_36	T	9504	f
19046748_3_42	PTGES	19046748_3_59	ALOX15	9505	f
26069054_4_42	LCAT	26069054_4_44	PLTP	9506	f
22828168_7_45	TLR2	22828168_7_51	CD83	9507	\N
20664904_10_23	GAS6	20664904_10_7	AXL	9508	t
20187767_6_17	CCL11	20187767_6_19	CXCL2	9509	f
16907704_4_20	IRAK1	16907704_4_28	MEFV	9510	\N
25389006_1_11	CD4	25389006_1_19	FOXP3	9511	f
15507866_8_5	CD4	15507866_8_7	T	9512	f
21954592_7_18	ICAM1	21954592_7_24	POMC	9513	\N
27220065_8_10	ABCA1	27220065_8_12	ABCG1	9514	f
22890916_6_21	CD83	22890916_6_25	CD86	9515	f
10488952_6_10	ACE	10488952_6_34	CAD	9516	f
24423365_9_63	PARK2	24423365_9_69	TCF7L2	9517	\N
22848809_9_14	MPI	22848809_9_19	CAD	9518	f
23702879_4_49	CD28	23702879_4_53	T	9519	f
26871397_4_11	M1	26871397_4_13	CD86	9520	f
21119571_7_16	ACE	21119571_7_22	CAD	9521	\N
25327882_8_11	T	25327882_8_15	CD4	9522	f
27506770_11_12	ABO	27506770_11_9	HMBOX1	9523	f
18611449_3_30	CD14	18611449_3_32	TLR4	9524	\N
25066192_3_10	NOX1	25066192_3_21	NOX4	9525	\N
15905966_6_36	SOX18	15905966_6_38	ENG	9526	\N
12503634_9_21	CD36	12503634_9_25	CS	9527	f
11507973_2_18	AGT	11507973_2_22	APOA1	9528	\N
20142250_8_1	TCF7L2	20142250_8_16	HR	9529	f
18220812_8_18	CCR5	18220812_8_22	LOX	9530	f
20142250_7_58	HR	20142250_7_74	T	9531	f
27270534_8_10	PTEN	27270534_8_14	TNF	9532	f
26956647_7_14	CCL2	26956647_7_21	CXCL9	9533	f
23142249_9_16	TNF	23142249_9_30	CD36	9534	f
26981838_7_0	HULC	26981838_7_5	TNF	9535	f
23669246_3_18	APOB	23669246_3_20	PCSK9	9536	\N
12454281_4_21	ABCA1	12454281_4_26	ABCA2	9537	f
25403526_7_1	HMGCR	25403526_7_3	LIPC	9538	f
24118494_9_108	HBD	24118494_9_31	CD14	9539	f
21665207_5_15	UCP1	21665207_5_19	POT1	9540	\N
18607186_4_12	LCAT	18607186_4_14	ABCA1	9541	\N
14610342_5_18	TFPI	14610342_5_6	TF	9542	f
9676056_4_25	AGT	9676056_4_52	ACE	9543	t
15746439_5_20	SOD1	15746439_5_52	SOD2	9544	t
25420483_12_1	PON1	25420483_12_6	VWF	9545	f
19409562_10_7	CRHR1	19409562_10_9	ITPR2	9546	\N
10199836_4_20	CD33	10199836_4_24	CD14	9547	f
26088318_5_20	ATM	26088318_5_27	CAD	9548	\N
15085072_6_14	LPL	15085072_6_33	LCAT	9549	f
11427182_4_14	APOC3	11427182_4_8	LIPC	9550	\N
22179025_11_31	ATM	22179025_11_36	ABCG1	9551	f
19661481_5_5	TLR2	19661481_5_7	TLR4	9552	f
17994444_6_3	VDR	17994444_6_5	T	9553	f
22360682_5_15	ACR	22360682_5_23	TLR4	9554	f
10758198_2_39	MPI	10758198_2_9	CAD	9555	f
21310411_10_11	VCAM1	21310411_10_15	FLT1	9556	\N
24007717_5_11	SCARB1	24007717_5_9	APOA1	9557	t
10623647_6_10	CD40	10623647_6_18	T	9558	f
24663337_9_11	MMP7	24663337_9_38	S100A8	9559	f
16054149_10_20	CAD	16054149_10_8	APOA5	9560	f
16973241_3_20	APOC1	16973241_3_24	APOC3	9561	f
23146278_11_5	MMP2	23146278_11_7	MMP9	9562	\N
27180200_7_79	CCL18	27180200_7_81	CXCL16	9563	t
17525706_3_33	EDNRA	17525706_3_35	EDNRB	9564	\N
24916532_10_20	LPL	24916532_10_27	WWOX	9565	\N
25110228_3_10	ABCG5	25110228_3_14	ABCG8	9566	t
16972305_5_31	CD36	16972305_5_68	SPARC	9567	f
24852370_10_13	FOXE1	24852370_10_15	XKR4	9568	f
25528428_11_15	TM9SF1	25528428_11_2	AZU1	9569	f
19846757_8_25	BUB1B	19846757_8_39	IL32	9570	f
18243209_7_20	APOA5	18243209_7_4	TG	9571	f
25668619_8_42	CD14	25668619_8_54	CAD	9572	f
26408918_3_41	TF	26408918_3_53	CAD	9573	f
25902778_6_28	LTA	25902778_6_32	CYP1A1	9574	f
19737531_10_29	TLR9	19737531_10_7	TF	9575	f
26011469_8_10	B2M	26011469_8_12	CST3	9576	f
16046221_9_27	CAD	16046221_9_30	T	9577	f
7082416_4_1	CAD	7082416_4_9	TG	9578	f
25463098_3_25	CAD	25463098_3_6	ANGPTL4	9579	f
20018285_4_0	ABCC6	20018285_4_9	APOB	9580	\N
19001363_4_3	PCSK9	19001363_4_6	EGF	9581	f
24284400_6_0	TLR4	24284400_6_6	AGO1	9582	\N
19631729_6_10	IL8	19631729_6_44	DCN	9583	f
24989072_5_34	TG	24989072_5_6	BUD13	9584	f
21796302_10_10	PDE4D	21796302_10_12	ALOX5AP	9585	f
23782265_8_27	STAT3	23782265_8_8	SOCS3	9586	f
16039291_7_35	TG	16039291_7_4	CETP	9587	f
21954592_7_28	IL1RN	21954592_7_34	MMP3	9588	\N
19004987_7_22	CYP51A1	19004987_7_37	ABCG1	9589	f
21741043_13_28	ABCG5	21741043_13_35	LIPC	9590	\N
22989829_3_5	LMNA	22989829_3_7	PPARG	9591	\N
24107076_3_23	IL33	24107076_3_3	IL1RL1	9592	t
17296858_5_23	T	17296858_5_34	CCR5	9593	f
21807744_6_20	CXCR2	21807744_6_45	STAT1	9594	f
21494640_8_3	FOXP3	21494640_8_50	T	9595	f
27012115_7_30	PGF	27012115_7_33	PON1	9596	f
24844148_6_1	APOE	24844148_6_22	ABCA1	9597	f
21784542_12_27	TNF	21784542_12_34	IL10	9598	f
12822744_2_21	HR	12822744_2_45	CAD	9599	f
17511629_12_14	CAD	17511629_12_2	C3	9600	f
22095980_1_0	S100A8	22095980_1_2	S100A9	9601	t
24114643_2_7	CD4	24114643_2_9	CD28	9602	\N
19126602_8_7	CYP1A1	19126602_8_9	CYP1B1	9603	f
23573312_5_10	FGFR3	23573312_5_12	RET	9604	f
25806796_8_24	CORT	25806796_8_34	SST	9605	f
12624133_6_57	ABCA1	12624133_6_67	FH	9606	\N
26257740_6_41	CXCR2	26257740_6_43	MIF	9607	f
22277767_6_15	ERCC2	22277767_6_5	OGG1	9608	\N
17785925_7_12	ALDH2	17785925_7_17	GNB3	9609	f
19297356_10_18	CETP	19297356_10_5	LCAT	9610	f
23398954_7_3	T	23398954_7_8	CXCR6	9611	f
24187620_11_21	DBP	24187620_11_29	TG	9612	f
21044781_4_55	ADRB2	21044781_4_61	SERPINC1	9613	\N
19278303_11_19	TLR2	19278303_11_4	TLR1	9614	t
24075776_4_13	CD28	24075776_4_9	CD4	9615	f
26956647_7_16	CCL5	26956647_7_21	CXCL9	9616	f
8314591_3_24	C5	8314591_3_26	C9	9617	f
19273367_8_4	APOE	19273367_8_9	ACE	9618	f
24423365_9_29	APOA1	24423365_9_61	NAT2	9619	f
20946675_13_4	CD14	20946675_13_9	TLR2	9620	t
9268185_6_3	APC	9268185_6_40	ABO	9621	f
16141549_4_27	ABCA1	16141549_4_9	ACAT1	9622	f
10729387_11_23	PON1	10729387_11_30	FH	9623	f
12801615_2_20	MTRR	12801615_2_35	CAD	9624	f
20010835_5_15	GPR126	20010835_5_27	HTR4	9625	f
18328805_6_13	CD36	18328805_6_15	ABCA1	9626	f
27312803_7_79	M1	27312803_7_88	CD68	9627	\N
21741043_13_15	PCSK9	21741043_13_38	ABCA1	9628	f
24663337_9_11	MMP7	24663337_9_7	CD68	9629	f
26687706_4_14	GPIHBP1	26687706_4_22	LCAT	9630	\N
26791011_5_33	DBP	26791011_5_35	TG	9631	f
14517846_7_25	CD28	14517846_7_8	CD4	9632	f
20139367_6_16	CCL2	20139367_6_23	CX3CL1	9633	f
18280809_8_12	AIP	18280809_8_19	TG	9634	f
24859021_5_33	PCSK9	24859021_5_6	FH	9635	f
23477743_9_20	HR	23477743_9_71	PLTP	9636	f
22420894_3_14	TTR	22420894_3_39	FH	9637	f
21803849_7_50	AIF1	21803849_7_52	PTPN6	9638	\N
25988387_6_10	TNF	25988387_6_6	TF	9639	\N
14996478_2_14	PON1	14996478_2_16	PON2	9640	\N
7138620_6_18	CAD	7138620_6_5	FH	9641	f
17332447_4_10	TLR4	17332447_4_8	TLR2	9642	\N
22682430_7_18	HMGCR	22682430_7_22	SQLE	9643	f
21062626_8_36	IL17A	21062626_8_47	CAD	9644	\N
26101956_4_66	APOC3	26101956_4_68	LPL	9645	\N
21939648_11_0	PTX3	21939648_11_8	CAD	9646	f
22685397_5_3	RIPK1	22685397_5_39	TLR2	9647	f
24744893_7_15	MMP9	24744893_7_2	EGFR	9648	f
21040914_3_28	FADS1	21040914_3_33	T	9649	f
21873549_7_18	MADD	21873549_7_5	SGSM2	9650	f
18667204_8_35	HR	18667204_8_6	TG	9651	f
19174369_8_32	CYP7A1	19174369_8_34	CYP8B1	9652	f
17223095_6_62	TG	17223095_6_8	LPL	9653	f
2512938_6_18	TG	2512938_6_25	GIP	9654	f
22669090_10_10	TNF	22669090_10_27	CD4	9655	f
24003215_7_29	TNF	24003215_7_6	MIF	9656	f
24266306_9_14	CAD	24266306_9_3	ABO	9657	f
22218715_3_13	JAK2	22218715_3_33	TLR2	9658	f
22009730_8_20	OSCAR	22009730_8_8	T	9659	f
26452441_1_24	T	26452441_1_8	CD4	9660	f
11229884_14_19	CETP	11229884_14_21	PLTP	9661	\N
27236705_9_38	CD14	27236705_9_41	TLR4	9662	f
17466310_4_10	ABCG1	17466310_4_8	ABCA1	9663	f
27312803_7_23	M1	27312803_7_26	CD68	9664	\N
21357823_6_1	CD4	21357823_6_22	T	9665	f
22723959_4_36	T	22723959_4_56	PON1	9666	f
26110874_5_21	CRH	26110874_5_42	ABCA1	9667	f
24602606_8_11	MMP2	24602606_8_7	CCL2	9668	f
27054101_7_29	CAD	27054101_7_4	CD36	9669	f
21252261_5_28	CETP	21252261_5_30	PON1	9670	\N
19698944_9_11	LCAT	19698944_9_36	HR	9671	f
21873805_11_28	T	21873805_11_48	CX3CR1	9672	f
23453352_4_11	PC	23453352_4_6	CP	9673	f
26493158_9_35	ABCA1	26493158_9_6	NCEH1	9674	f
27226569_3_34	CD74	27226569_3_5	MIF	9675	t
26084025_4_2	T	26084025_4_7	CD4	9676	\N
25663345_7_31	NLRP3	25663345_7_8	TNF	9677	f
21665207_5_27	TEP1	21665207_5_33	TERF2IP	9678	\N
19221176_5_4	MMP1	19221176_5_9	MMP3	9679	\N
9678776_6_10	ACE	9678776_6_13	AGT	9680	t
24814875_8_15	NR1H3	24814875_8_31	ABCG4	9681	f
19332119_10_6	CD4	19332119_10_8	T	9682	f
17109865_7_22	ABCG8	17109865_7_7	MTTP	9683	f
22328945_3_19	CCL2	22328945_3_5	CX3CL1	9684	f
26985962_7_11	GUSB	26985962_7_7	RPL13A	9685	f
20010835_5_23	PTCH1	20010835_5_25	PID1	9686	f
17704557_9_3	PON1	17704557_9_31	CAD	9687	f
17222820_6_20	T	17222820_6_37	CD83	9688	f
12847564_3_14	TG	12847564_3_3	LPL	9689	f
17512253_5_14	T	17512253_5_8	CD4	9690	f
24493833_7_20	TNF	24493833_7_9	TG	9691	f
12730302_1_11	SP3	12730302_1_9	SP1	9692	t
24709079_8_21	HDAC2	24709079_8_25	RFX5	9693	t
25056994_7_2	NIN	25056994_7_24	WHAMM	9694	f
23181436_3_16	LIPC	23181436_3_5	ABCA1	9695	\N
17493152_2_33	LTA	17493152_2_49	LGALS2	9696	t
22313962_1_4	CD4	22313962_1_8	T	9697	f
22907478_10_12	CD28	22907478_10_25	CD4	9698	f
25552651_9_10	HRG	25552651_9_12	F12	9699	f
22578582_7_14	HR	22578582_7_20	DBP	9700	f
26717516_6_11	AQP1	26717516_6_8	KLF2	9701	f
20592751_5_22	ALOX12	20592751_5_24	ALOX15	9702	\N
22828168_7_27	MMP9	22828168_7_51	CD83	9703	f
24423365_9_47	INSIG2	24423365_9_53	LIPC	9704	\N
19022160_6_15	NOX5	19022160_6_8	CAD	9705	f
10398162_6_0	TF	10398162_6_2	TFPI	9706	f
21943873_4_14	CAD	21943873_4_36	KDR	9707	f
19247687_4_22	SOS2	19247687_4_3	SIK1	9708	f
19932084_4_0	APOA5	19932084_4_18	T	9709	f
26372274_10_15	KLF2	26372274_10_2	KLF4	9710	f
21663912_8_0	S100B	21663912_8_2	S100P	9711	t
20392444_2_15	T	20392444_2_38	TG	9712	f
21888931_8_17	TNF	21888931_8_19	CX3CR1	9713	f
27423322_6_10	MPO	27423322_6_20	CD34	9714	f
26408918_7_11	TF	26408918_7_23	CAD	9715	f
20448211_4_45	CD4	20448211_4_52	FOXP3	9716	f
20154210_6_14	IRF7	20154210_6_17	MAVS	9717	t
18652359_4_28	LCAT	18652359_4_7	TG	9718	f
16983146_9_11	TG	16983146_9_27	CAD	9719	f
23398954_11_10	T	23398954_11_13	CXCR6	9720	f
17922810_6_27	SCD	17922810_6_29	IRF1	9721	\N
15808419_10_19	LTB	15808419_10_3	TNF	9722	f
19581416_5_2	ADAM10	19581416_5_8	TIMP1	9723	f
11533368_4_12	T	11533368_4_27	LPL	9724	f
27569284_11_14	TLR4	27569284_11_4	FSTL1	9725	f
17620421_10_3	SMPD1	17620421_10_5	SMPD3	9726	f
22947420_2_25	ACE	22947420_2_6	ACE2	9727	f
27224005_11_14	TLR2	27224005_11_21	TLR4	9728	f
23524880_9_0	CIT	23524880_9_3	TNF	9729	f
16791849_7_50	T	16791849_7_68	TGFBR2	9730	f
26449606_10_10	CX3CR1	26449606_10_34	T	9731	f
12730302_1_3	CETP	12730302_1_9	SP1	9732	\N
20177960_9_10	T	20177960_9_8	CD4	9733	\N
18992185_7_37	TLR4	18992185_7_47	MPO	9734	f
24007717_9_1	ABCA1	24007717_9_3	SCARB1	9735	f
22780915_4_12	IFNG	22780915_4_32	HMOX1	9736	f
15818457_10_0	MMP9	15818457_10_2	TF	9737	f
12446788_2_1	CYR61	12446788_2_26	NOV	9738	f
25722984_7_22	T	25722984_7_32	M1	9739	f
24007717_6_34	SCARB1	24007717_6_46	ABCG1	9740	f
27226569_4_17	MIF	27226569_4_6	CXCR4	9741	f
19650852_7_20	CETP	19650852_7_27	TG	9742	f
7909156_7_12	T	7909156_7_23	CD4	9743	f
24366867_7_2	CD36	24366867_7_36	XBP1	9744	f
26802983_5_30	APOB	26802983_5_34	APOE	9745	\N
26873505_7_1	AR	26873505_7_4	M1	9746	f
27179706_6_26	PCSK9	27179706_6_7	APOB	9747	f
11676977_4_13	PON1	11676977_4_21	CAD	9748	\N
21786155_8_10	GIP	21786155_8_26	CD36	9749	f
20592751_7_18	ALOX5AP	20592751_7_4	ALOX12	9750	f
25868740_8_12	BDNF	25868740_8_14	GDNF	9751	f
21224290_5_6	AIP	21224290_5_8	FER	9752	f
20228610_4_30	FH	20228610_4_44	CETP	9753	f
25993297_9_0	PON1	25993297_9_2	PON3	9754	f
20966403_9_0	TLR4	20966403_9_19	TLR2	9755	f
26696442_6_11	TLR2	26696442_6_28	TNF	9756	f
20066808_1_0	NGF	20066808_1_2	BDNF	9757	f
21665207_10_10	TEP1	21665207_10_8	TNKS	9758	f
22717531_9_21	T	22717531_9_66	HR	9759	f
19001358_1_0	PLTP	19001358_1_11	CAD	9760	\N
20308035_7_29	GRK4	20308035_7_40	VEGFB	9761	\N
17525706_3_35	EDNRB	17525706_3_47	ECE1	9762	f
27385322_8_20	TLR7	27385322_8_22	TLR9	9763	f
23593834_9_20	T	23593834_9_8	CD4	9764	f
21910087_2_27	ABCA1	21910087_2_29	ABCG1	9765	f
21908651_8_13	ABCA1	21908651_8_16	LRP1	9766	f
7909156_7_25	T	7909156_7_7	CD4	9767	f
16126976_9_15	T	16126976_9_3	CD4	9768	f
25105129_9_5	TNF	25105129_9_9	CXCL1	9769	f
18369664_10_14	ALOX5	18369664_10_19	CAD	9770	f
22862963_7_15	T	22862963_7_24	SHBG	9771	f
22075538_4_16	CD36	22075538_4_38	CAD	9772	f
21124955_3_37	HPS5	21124955_3_52	LDHC	9773	f
21954592_7_18	ICAM1	21954592_7_28	IL1RN	9774	\N
22372709_10_10	GC	22372709_10_6	TNF	9775	\N
21193198_8_18	LPL	21193198_8_27	ITGA2	9776	\N
23640484_7_32	CD69	23640484_7_37	CD4	9777	f
18617279_6_14	CXCR3	18617279_6_2	CAD	9778	f
18369664_9_16	ALOX5	18369664_9_23	CAD	9779	f
22975154_6_3	CD68	22975154_6_5	M1	9780	f
24755985_8_12	KLF4	24755985_8_37	DNMT3A	9781	f
26379881_8_19	GZMM	26379881_8_21	CASP8	9782	\N
16254204_5_15	FH	16254204_5_85	T	9783	f
27187934_12_27	CAD	27187934_12_35	PHACTR1	9784	f
21605854_8_18	GSTO2	21605854_8_6	PNP	9785	f
26546462_17_11	SPP1	26546462_17_9	NR6A1	9786	f
7751820_4_1	CS	7751820_4_20	LCAT	9787	f
23836449_7_14	ABCA1	23836449_7_26	CD36	9788	f
23121518_10_3	IL6	23121518_10_9	TLR4	9789	f
10217367_12_3	C4A	10217367_12_7	C4B	9790	f
8096431_8_19	CD4	8096431_8_3	CD2	9791	f
25384561_11_15	TNF	25384561_11_21	CAD	9792	f
22244044_9_0	TLR4	22244044_9_4	CD14	9793	f
18640679_9_21	CRHR1	18640679_9_5	CRH	9794	t
23836449_7_14	ABCA1	23836449_7_28	ABCG1	9795	f
24939870_9_12	FOXO1	24939870_9_3	FABP4	9796	\N
12231557_8_18	SOD3	12231557_8_9	SOD1	9797	f
26462562_12_10	IL1B	26462562_12_16	MYD88	9798	\N
12879272_2_11	M1	12879272_2_13	GSTM1	9799	\N
10884292_5_25	T	10884292_5_51	APOE	9800	f
21962402_12_5	FOS	21962402_12_7	OGG1	9801	f
21215400_10_11	CCL2	21215400_10_13	CXCL2	9802	f
26318748_5_11	TLR4	26318748_5_9	TLR3	9803	f
11025251_8_0	CETP	11025251_8_28	TG	9804	f
16973241_3_28	APOE	16973241_3_44	LRP8	9805	t
24745173_8_11	NOX1	24745173_8_19	NOX5	9806	f
11504730_2_17	NR1H2	11504730_2_30	ABCA1	9807	t
21629656_5_16	CD28	21629656_5_9	T	9808	f
26318748_6_5	TLR3	26318748_6_7	TLR4	9809	f
19443194_5_40	ABCG5	19443194_5_44	ABCA1	9810	f
22654671_4_23	HMGCR	22654671_4_28	LIPC	9811	\N
23398844_1_3	CD4	23398844_1_7	CD28	9812	f
23748423_7_12	TNF	23748423_7_22	CXCL9	9813	f
12125229_4_17	CAD	12125229_4_20	FH	9814	f
21683516_4_17	T	21683516_4_21	CD2	9815	f
17901377_5_12	MMP2	17901377_5_22	MMP9	9816	\N
18248681_9_23	GNB3	18248681_9_39	TAS2R38	9817	f
21479399_7_12	CCL22	21479399_7_36	CCL17	9818	f
23324130_17_50	GPR64	23324130_17_56	GPR176	9819	\N
19102712_11_14	CAD	19102712_11_6	GSTM1	9820	\N
21106938_5_14	CXCR2	21106938_5_7	MIF	9821	f
24583499_7_0	CAD	24583499_7_7	CD14	9822	f
24820783_16_17	C2	24820783_16_7	C3	9823	f
17521710_4_33	CCR5	17521710_4_35	CXCR4	9824	t
23080223_6_12	TNF	23080223_6_7	IL6	9825	f
25233041_6_1	RBP4	25233041_6_12	CAD	9826	f
17157861_4_11	LIPC	17157861_4_13	CETP	9827	f
22369142_9_17	CAD	22369142_9_26	PRELID2	9828	\N
22156303_7_38	CPT1A	22156303_7_69	IRS2	9829	f
16299299_7_10	TLR4	16299299_7_8	TLR2	9830	f
20139367_6_16	CCL2	20139367_6_20	CXCL1	9831	f
16467202_8_4	CCR5	16467202_8_9	CCR1	9832	f
22780915_4_20	SELL	22780915_4_43	GK	9833	f
25110219_6_7	ABCA1	25110219_6_9	CETP	9834	\N
27015911_5_12	OGG1	27015911_5_14	POLB	9835	f
22752444_3_21	T	22752444_3_38	CCR5	9836	f
23578355_5_31	CS	23578355_5_45	CTRL	9837	f
26718051_7_21	CD68	26718051_7_27	MRC1	9838	f
21951574_7_3	KLF5	21951574_7_6	PAH	9839	f
27065298_5_35	CD4	27065298_5_41	T	9840	f
20488992_5_4	ABCA1	20488992_5_6	ABCG1	9841	f
18852364_9_19	TLR2	18852364_9_21	TLR3	9842	\N
16195894_3_31	T	16195894_3_53	CAD	9843	f
26884098_5_13	T	26884098_5_21	CAD	9844	f
10567188_8_6	AGT	10567188_8_9	ATR	9845	f
15349138_9_10	MAPT	15349138_9_18	A2M	9846	\N
16336952_10_3	CD36	16336952_10_7	ABCA1	9847	f
11788644_4_33	AR	11788644_4_48	T	9848	f
12824004_3_38	CX3CL1	12824004_3_46	TF	9849	f
12032171_2_7	ABCA1	12032171_2_9	ABCG1	9850	f
20158099_4_17	CD36	20158099_4_20	ABCA1	9851	\N
21252261_5_22	LPL	21252261_5_30	PON1	9852	\N
23337395_11_22	TGFB2	23337395_11_9	APOE	9853	f
11689217_8_13	CS	11689217_8_15	CETP	9854	f
10934452_7_13	LCAT	10934452_7_27	CETP	9855	f
19748094_6_15	TG	19748094_6_20	DGAT1	9856	f
23616621_7_35	S100A9	23616621_7_7	TSG101	9857	f
22313962_8_15	CX3CL1	22313962_8_5	T	9858	f
17684446_4_15	LMNA	17684446_4_24	PPARG	9859	f
17456471_9_6	CX3CR1	17456471_9_8	CX3CL1	9860	t
16365197_4_34	ABCG5	16365197_4_36	ABCG8	9861	t
19910578_12_11	CD163	19910578_12_14	CD68	9862	f
15905966_6_24	KRIT1	15905966_6_46	TIMP3	9863	f
27569546_6_2	FBN1	27569546_6_7	ULK4	9864	f
27082829_4_14	TIMP1	27082829_4_31	ACAT1	9865	f
24625756_7_21	KLKB1	24625756_7_46	ACY3	9866	f
25525746_11_1	ANXA5	25525746_11_18	FH	9867	f
15936009_12_13	FH	15936009_12_17	CAD	9868	f
15784173_10_15	VCAM1	15784173_10_21	AIF1	9869	\N
16631444_5_29	CAD	16631444_5_9	TG	9870	f
22628434_1_4	CD4	22628434_1_8	T	9871	f
19165437_9_14	CAD	19165437_9_38	HR	9872	f
25828120_6_1	CD68	25828120_6_16	S100A8	9873	f
16973241_3_26	APOD	16973241_3_65	NR1H2	9874	f
15735083_3_44	LCAT	15735083_3_52	CETP	9875	f
17785319_2_18	GPI	17785319_2_21	CD4	9876	\N
22872109_5_20	TLR2	22872109_5_22	TLR4	9877	f
18506362_9_7	CD86	18506362_9_9	SLC11A1	9878	\N
12676820_2_1	CD40	12676820_2_11	TNF	9879	f
22095980_2_13	S100A8	22095980_2_15	S100A9	9880	t
23459936_8_35	CP	23459936_8_4	NUAK1	9881	t
22313962_5_43	T	22313962_5_7	CX3CR1	9882	f
21753069_10_0	PAPPA	21753069_10_9	IGFBP1	9883	f
16467202_3_11	CCR5	16467202_3_9	CCR1	9884	\N
15746439_10_4	SOD1	15746439_10_6	SOD2	9885	t
23573312_5_12	RET	23573312_5_8	EPHA7	9886	f
24477591_14_12	CAD	24477591_14_7	CYBA	9887	f
17379834_2_16	PON1	17379834_2_18	PON2	9888	f
8096431_8_31	CD4	8096431_8_43	DRC1	9889	f
9555046_7_26	LCAT	9555046_7_30	T	9890	f
17136419_10_22	T	17136419_10_25	CCL19	9891	f
27180200_7_130	CCL1	27180200_7_77	CCL4	9892	\N
24161392_5_10	TNF	24161392_5_8	PTX3	9893	f
23609464_10_1	S100A12	23609464_10_11	CAD	9894	f
19878569_12_10	CETP	19878569_12_4	APOA2	9895	\N
16973241_3_20	APOC1	16973241_3_44	LRP8	9896	f
17486761_5_18	CYP2E1	17486761_5_21	C2	9897	f
11956670_3_45	CETP	11956670_3_58	ADRB2	9898	f
15087255_4_14	PON1	15087255_4_28	CAD	9899	f
16822236_2_1	CETP	16822236_2_30	LIPC	9900	f
26433887_3_13	TNF	26433887_3_25	CD163	9901	f
26868433_5_14	ENPP1	26868433_5_16	TRIB3	9902	\N
25534367_4_39	EPHX2	25534367_4_53	CYP2C9	9903	f
19447045_14_2	TLR2	19447045_14_4	TLR4	9904	f
17603063_7_34	T	17603063_7_43	LPA	9905	f
24084690_8_17	CD4	24084690_8_19	T	9906	\N
26449606_8_45	T	26449606_8_47	CX3CR1	9907	\N
24423365_9_27	ABCA1	24423365_9_33	APOB	9908	\N
14581400_3_14	CX3CR1	14581400_3_2	CX3CL1	9909	t
24025248_3_30	TGFBR2	24025248_3_73	MMP9	9910	f
27021296_4_26	T	27021296_4_42	CD4	9911	f
27362771_5_20	CYP1A1	27362771_5_25	PLA2G4A	9912	\N
19846757_8_39	IL32	19846757_8_43	PTGS1	9913	\N
19237222_6_36	SDS	19237222_6_7	MPO	9914	f
25063948_12_29	TNF	25063948_12_8	LBP	9915	f
17702746_5_13	HGF	17702746_5_23	CD44	9916	f
17622311_6_10	MT2A	17622311_6_39	CS	9917	f
20472010_10_23	TLR2	20472010_10_6	CD14	9918	t
14709361_7_21	CD83	14709361_7_30	CCR7	9919	f
22636674_7_32	ANG	22636674_7_37	NOX1	9920	\N
27172975_6_18	TNF	27172975_6_34	T	9921	f
21873805_11_24	CX3CR1	21873805_11_8	T	9922	f
24589565_3_20	APOA5	24589565_3_28	LMF1	9923	\N
9863541_3_20	TG	9863541_3_23	CETP	9924	f
15857519_2_14	CP	15857519_2_26	CAD	9925	f
14967823_9_1	SCD	14967823_9_10	ABCA1	9926	f
11932927_10_10	TLR2	11932927_10_6	TNF	9927	f
17429317_2_5	CYP2J2	17429317_2_7	CYP2C8	9928	f
23823020_5_10	AGER	23823020_5_15	MSR1	9929	f
18467709_4_18	CD4	18467709_4_55	T	9930	f
19878569_12_16	SOAT2	19878569_12_6	APOA5	9931	\N
14522571_6_10	FH	14522571_6_22	MIP	9932	f
21596230_6_135	HR	21596230_6_18	DES	9933	f
20430391_6_21	CD4	20430391_6_28	T	9934	f
21946608_6_2	CAD	21946608_6_8	ADAMTS4	9935	f
27494404_9_15	CAD	27494404_9_23	HDAC9	9936	\N
23988150_7_12	SHBG	23988150_7_7	T	9937	f
17698927_5_14	CCL11	17698927_5_9	CXCL10	9938	f
18219093_4_16	PON1	18219093_4_20	ABCA1	9939	\N
17082211_6_37	ABCA1	17082211_6_39	ABCG1	9940	\N
19631729_6_18	CCL2	19631729_6_30	MMP14	9941	f
12459519_5_10	APOE	12459519_5_5	ACE	9942	f
17698927_5_25	CCL2	17698927_5_52	CAD	9943	f
25183015_11_17	CCL5	25183015_11_6	PAR1	9944	f
20676742_6_13	TLR4	20676742_6_9	TNF	9945	f
25804320_13_24	WDR12	25804320_13_7	CXCL12	9946	f
27470516_1_17	PDLIM7	27470516_1_22	SYNM	9947	f
24423365_9_61	NAT2	24423365_9_65	SLC27A5	9948	\N
17351341_4_3	CDKN1A	17351341_4_5	CDKN1B	9949	t
16907704_4_30	TLR2	16907704_4_32	TLR4	9950	\N
23163821_10_22	JUN	23163821_10_6	FOS	9951	t
16647063_8_26	ACAT1	16647063_8_28	ACAT2	9952	t
18241614_6_12	GK	18241614_6_19	PPARG	9953	\N
21040914_3_33	T	21040914_3_44	FADS3	9954	f
19200546_7_19	ABCA1	19200546_7_2	CETP	9955	f
25845619_3_26	CX3CR1	25845619_3_36	CAD	9956	\N
